regAddr,coordinate
广州市南沙区东涌镇细沥村旧滘南街2号A36,"113.44875,22.831528"
广州市南沙区海祥大街滨海御城6栋105-110房,"113.536125,22.790617"
广州市南沙区丰泽东路134号南沙云山诗意人家自编9号楼105房,"113.52891,22.789436"
广州市南沙区丰泽东路106号（自编1号楼）X1301-I3671(集群注册)(JM),"113.53124,22.78897"
广州市南沙区丰泽东路106号(自编1号楼)X1301-D010006(集群注册)(JM),"113.53124,22.78897"
广州市南沙区丰泽东路106号(自编1号楼)X1301-B9428(集群注册)(JM),"113.53124,22.78897"
广州市南沙区丰泽东路106号（自编1号楼）X1301-F4476（集群注册）(JM),"113.53124,22.78897"
广州市南沙区丰泽东路106号(自编1号楼)X1301-G6424(集群注册)(JM),"113.53124,22.78897"
广州市南沙区丰泽东路106号（自编1号楼）X1301-C4107(集群注册）（JM),"113.53124,22.78897"
广州市南沙区丰泽东路106号(自编1号楼)X1301-C7515(集群注册)(JM)(确认制),"113.53124,22.78897"
广州市南沙区丰泽东路106号(自编1号楼)X1301-I5764(集群注册)(JM)(确认制),"113.53124,22.78897"
广州市南沙区黄阁镇市南公路黄阁段230号自编三栋101-135房,"113.5224,22.820616"
广州市南沙区丰泽东路106号（自编1号楼）X1301-D5774（集群注册）（JM）,"113.53124,22.78897"
广州市南沙区丰泽东路106号（自编1号楼）X1301-C2806（仅限办公用途）(JM),"113.53124,22.78897"
广州市南沙区丰泽东路106号(自编1号楼)X1301-F9655(集群注册)(JM),"113.53124,22.78897"
广州市南沙区丰泽东路106号(自编1号楼)X1301-D9911(集群注册)(JM),"113.53124,22.78897"
广州市南沙区丰泽东路106号(自编1号楼)X1301-D4764(集群注册)(JM),"113.53124,22.78897"
广州市南沙区金隆路26号903自编之13房,"113.54552,22.799273"
广州市南沙区丰泽东路106号（自编1号楼）X1301-C1126（仅限办公用途）(JM),"113.53124,22.78897"
广州市南沙区丰泽东路106号(自编1号楼)X1301-A9111(集群注册)(JM),"113.53124,22.78897"
广州市南沙区海滨路171号9楼（仅限办公用途）,"113.53404,22.799444"
广州市南沙区大岗镇万安新村一巷4号103房(自主申报),"113.19982,23.470076"
广州市南沙区合成工业区3排3号1号楼(1013、1014、1015铺)(临时经营场所)(一址多照17),"113.5084,22.764196"
广州市南沙区蓝滨一街6号107房（仅限办公）,"113.5084,22.764196"
广州市南沙区丰泽东路106号(自编1号楼)X1301-G7072(集群注册)(JM)(确认制),"113.53124,22.78897"
广州市南沙区丰泽东路106号（自编1号楼）X1301-C5654（集群注册）(JM),"113.53124,22.78897"
广州市南沙区丰泽东路105号(自编1号楼)X1301-C9045(集群注册)(JM),"113.5341,22.787987"
广州市南沙区丰泽东路106号（自编1号楼）X1301-H3252（仅限办公用途）(JM）,"113.53124,22.78897"
广州市南沙区丰泽东路106号(自编1号楼)X1301-F8269(集群注册)(JM)(确认制),"113.53124,22.78897"
广州市南沙区丰泽东路106号（自编1号楼）X1301-H010364（集群注册）（JM）,"113.53124,22.78897"
广州市南沙区东涌镇细沥村旧滘南街2号A147,"113.44875,22.831528"
广州市南沙区丰泽东路106号(自编1号楼)X1301-D4181(集群注册)(JM),"113.53124,22.78897"
广州市南沙区丰泽东路106号(自编1号楼)X1301-I7500(集群注册)(JM),"113.53124,22.78897"
广州市南沙区南沙街新广三路广州南沙开发区汽配园B区1-20,"113.51771,22.812162"
广州市南沙区丰泽东路106号(自编1号楼)X1301-H6437(集群注册)(JM),"113.53124,22.78897"
广州市南沙区丰泽东路106号（自编1号楼）X1301-E3701（集群注册）（JM）,"113.53124,22.78897"
广州市南沙区东涌镇银沙大街15号325（仅限办公用途）,"113.40355,22.876707"
广州市南沙区丰泽东路106号（自编1号楼）X1301-G4604（仅限办公用途）（JM）,"113.53124,22.78897"
广州市南沙区丰泽东路106号(自编1号楼)X1301-G6264(集群注册)(JM),"113.53124,22.78897"
广州市南沙区丰泽东路106号（自编1号楼）X1301-H6864（集群注册）（JM）,"113.53124,22.78897"
广州市南沙区丰泽东路106号(自编1号楼)X1301-F8367(集群注册)(JM)(确认制),"113.53124,22.78897"
广州市南沙区海滨路171号17楼X1718(仅限办公用途)(JM),"113.53404,22.799444"
"广州市南沙区丰泽东路106号（自编1号楼）X1301-G2045（仅限办公用途）(JM,）","113.53124,22.78897"
广州市南沙区榄核镇工业街星海艺术产业园西区自编01号043房（仅限办公用途）,"113.51763,22.803053"
广州市南沙区东涌镇市南公路东涌段80号之1二楼12-2,"113.43813,22.894"
广州市南沙区南沙街成汇街2号309房B8,"113.53762,22.79831"
广州市南沙区丰泽东路106号（自编1号楼）X1301-C4085(集群注册)(JM),"113.53124,22.78897"
广州市南沙区金隆路26号903自编之14房,"113.54552,22.799273"
广州市南沙区丰泽东路106号（自编1号楼）X1301-H3012（仅限办公用途）（JM）,"113.53124,22.78897"
广州市南沙区海滨路185号万达广场自编B3栋2608房,"113.531685,22.795074"
广州市南沙区东涌镇细沥村西涌一街29号202房,"113.45776,22.886955"
广州市南沙区丰泽东路106号(自编1号楼)X1301-I010737(集群注册)(JM),"113.53124,22.78897"
广州市南沙区丰泽东路106号（自编1号楼）X1301-E6174（集群注册）（JM）,"113.53124,22.78897"
广州市南沙区丰泽东路106号（自编1号楼）X1301-I3688(集群注册)(JM),"113.53124,22.78897"
广州市南沙区丰泽东路106号(自编1号楼)X1301- F7079(集群注册)(JM),"113.53124,22.78897"
广州市南沙区丰泽东路106号(自编1号楼)X1301-G010502(集群注册)(JM),"113.53124,22.78897"
广州市南沙区黄阁镇番中公路25号联越半山广场A2栋305号,"113.49881,22.75548"
广州市南沙区丰泽东路106号（自编1号楼）X1301-D1893（仅限办公用途）(JM),"113.53124,22.78897"
广州市南沙区市南公路黄阁段69号自编2栋首层商铺A018房（临时经营场所）（一址多照2）（仅限办公）,"113.51803,22.827414"
广州市南沙区黄阁镇麒龙东路65号308房(不可作厂房使用),"113.51293,22.825697"
广州市南沙区进港大道450-1号401房（临时经营场所）（仅限办公）,"113.57215,22.797606"
广州市南沙区丰泽东路106号（自编1号楼）X1301-D3585（集群注册）（JM）,"113.53124,22.78897"
广州市南沙区丰泽东路106号（自编1号楼）X1301-D011423（集群注册）（JM),"113.53124,22.78897"
广州市南沙区丰泽东路106号（自编1号楼）X1301-A011209（集群注册）（JM）,"113.53124,22.78897"
广州市南沙区丰泽东路106号(自编1号楼)X1301-B5908(集群注册)(JM),"113.53124,22.78897"
广州市南沙区丰泽东路106号（自编1号楼）X1301-F3826(集群注册)(JM),"113.53124,22.78897"
广州市南沙区丰泽东路106号(自编1号楼)X1301-D9882(集群注册)(JM),"113.53124,22.78897"
广州市南沙区丰泽东路106号（自编1号楼）X1301-H414号（仅限办公用途）(JM),"113.53124,22.78897"
广州市南沙区金涛西街36号407房（仅限办公）,"113.54347,22.801094"
广州市南沙区龙穴街启航路18号,"113.25000000000011,23.116670000000056"
广州市南沙区海滨路181号2508房(一址多照8)(仅限办公),"113.53469,22.796162"
广州市南沙区丰泽东路106号(自编1号楼)X1301-D9408(集群注册)(JM),"113.53124,22.78897"
广州市南沙区丰泽东路106号(自编1号楼)X1301-G7534(集群注册)(JM),"113.53124,22.78897"
广州市南沙区东涌镇市南公路663号1栋337号(仅限办公),"113.4039,22.892012"
广州市南沙区黄阁镇小虎北二路2号自编2栋9楼906室,"113.534615,22.856777"
广州市南沙区丰泽东路106号(自编1号楼)X1301-C8450(集群注册)(JM),"113.53124,22.78897"
广州市南沙区金隆路26号1718房（仅限办公）（一址多照3）,"113.54552,22.799273"
广州市南沙区丰泽东路106号（自编1号楼）X1301-F6628（集群注册）(JM)（确认制）,"113.53124,22.78897"
广州市南沙区丰泽东路106号（自编1号楼）X1301-C010892（集群注册）（JM）,"113.53124,22.78897"
广州市南沙区丰泽东路106号（自编1号楼）X1301-H6261（集群注册）（JM）,"113.53124,22.78897"
广州市南沙区东涌镇大同村裕丰路自编4号314,"113.3947,22.892487"
广州市南沙区丰泽东路106号（自编1号楼）X1301-C2589（仅限办公用途）（JM）,"113.53124,22.78897"
广州市南沙区丰泽东路106号（自编1号楼）X1301-B8762（集群注册）(JM)（确认制）,"113.53124,22.78897"
广州市南沙区丰泽东路106号（自编1号楼）X1301-C7620(集群注册）（JM）(确认制),"113.53124,22.78897"
广州市南沙区丰泽东路106号（自编1号楼）X1301-C7112（集群注册）(JM)（确认制）,"113.53124,22.78897"
广州市南沙区丰泽东路106号（自编1号楼）X1301-I7564（集群注册）(JM)（确认制）,"113.53124,22.78897"
广州市南沙区丰泽东路106号（自编1号楼）X1301-E3601（集群注册）（JM）,"113.53124,22.78897"
广州市南沙区丰泽东路106号(自编1号楼)X1301-F5663(集群注册)(JM),"113.53124,22.78897"
广州市南沙区丰泽东路106号(自编1号楼)X1301-E010702(集群注册)(JM),"113.53124,22.78897"
广州市南沙区丰泽东路106号（自编1号楼）X1301-E010212（集群注册）（JM）,"113.53124,22.78897"
广州市南沙区丰泽东路106号（自编1号楼）X1301-C6917（集群注册）（JM）,"113.53124,22.78897"
广州市南沙区环市大道南2号南沙资讯科技园软件楼南301B（仅限办公用途）,"113.607506,22.749722"
广州市南沙区丰泽东路106号（自编1号楼）X1301-E5363（集群注册）（JM）,"113.53124,22.78897"
广州市南沙区丰泽东路106号（自编1号楼）X1301-E2142（仅限办公用途）（JM）,"113.53124,22.78897"
广州市南沙区汇通一街3号中交汇通中心项目（自编B-2栋）718房（仅限办公）,"113.52385,22.766882"
广州市南沙区丰泽东路106号（自编1号楼）X1301-H3838(集群注册)(JM),"113.53124,22.78897"
广州市南沙区丰泽东路106号（自编1号楼）X1301-B8756（集群注册）（JM）,"113.53124,22.78897"
广州市南沙区功夫街1号真功夫大楼东侧524房(仅限办公),"113.54713,22.794724"
广州市南沙区东涌镇市南路大同村10号,"113.25000000000011,23.116670000000056"
广州市南沙区丰泽东路106号（自编1号楼）X1301-H1957（仅限办公用途）（JM）,"113.53124,22.78897"
广州市南沙区黄阁镇大井村清河路51号A128,"113.5024,22.819193"
广州市南沙区鱼窝头村含珠东街二街4号368房,"113.463936,22.852095"
广州市南沙区丰泽东路106号（自编1号楼）X1301-F3255（仅限办公用途）（JM）,"113.53124,22.78897"
广州市南沙区丰泽东路106号(自编1号楼)X1301-I6845(集群注册)(JM),"113.53124,22.78897"
广州市南沙区丰泽东路106号（自编1号楼）X1301-I3291(集群注册)(JM),"113.53124,22.78897"
广州市南沙区丰泽东路106号（自编1号楼）X1301-G3880（仅限办公用途）（JM）,"113.53124,22.78897"
广州市南沙区香江金融商务中心南沙街金隆37号1201房（仅限办公）,"113.58491,22.763567"
广州市南沙区丰泽东路106号(自编1号楼)X1301-A3924(仅限办公用途)(JM),"113.53124,22.78897"
广州市南沙区丰泽东路106号13楼1301房自编X1301-B5588（自主申报）,"113.53124,22.78897"
广州市南沙区金隆路26号奥园商务大厦办公楼808房之一（仅限办公）,"113.544525,22.800133"
广州市南沙区丰泽东路106号（自编1号楼）X1301-B2883（仅限办公用途）(JM),"113.53124,22.78897"
广州市南沙区丰泽东路106号（自编1号楼）X1301-B4796（集群注册）(JM),"113.53124,22.78897"
广州市南沙区丰泽东路106号(自编1号楼)X1301-B8791(集群注册)(JM)(确认制),"113.53124,22.78897"
广州市南沙区进港大道80号805房（仅限办公用途）,"113.55266,22.799364"
广州市南沙区丰泽东路106号（自编1号楼）X1301-B4740（集群注册）（JM）,"113.53124,22.78897"
广州市南沙区庙贝农场广珠东线499号三号楼二楼203室（仅限办公用途）（自主申报）,"113.496506,22.771717"
广州市南沙区丰泽东路106号（自编1号楼）X1301-B3384（仅限办公用途）（JM）,"113.53124,22.78897"
广州市南沙区丰泽东路106号(自编1号楼)X1301-I7687(集群注册)(JM)(确认制),"113.53124,22.78897"
广州市南沙区丰泽东路106号（自编1号楼）X1301-C2347（仅限办公用途）（JM）,"113.53124,22.78897"
广州市南沙区丰泽东路106号（自编1号楼）X1301-D6514（集群注册）（JM）,"113.53124,22.78897"
广州市南沙区环市大道中27号1311房（仅限办公）,"113.53255,22.79407"
广州市南沙区丰泽东路106号(自编1号楼)X1301-I7883(集群注册)(JM)(确认制),"113.53124,22.78897"
广州市南沙区进港大道579号南沙富宏国际公寓自编B栋908房(仅限办公用途),"113.58308,22.798162"
广州市南沙区丰泽东路106号（自编1号楼）X1301-A010933（集群注册）（JM),"113.53124,22.78897"
广州市南沙区丰泽东路106号（自编1号楼）X1301-E011157（集群注册）（JM）,"113.53124,22.78897"
广州市南沙区丰泽东路106号(自编1号楼)X1301-I7928(集群注册)(JM)(确认制),"113.53124,22.78897"
广州市南沙区丰泽东路106号（自编1号楼）X1301-H7255（集群注册）（JM）,"113.53124,22.78897"
广州市南沙区丰泽东路106号（自编1号楼）X1301-F6555（集群注册）（JM）（确认制）,"113.53124,22.78897"
广州市南沙区丰泽东路106号（自编1号楼）X1301-C3401（仅限办公用途）（JM）,"113.53124,22.78897"
广州市南沙区丰泽西路华梦街4号4号楼4-820房（临时经营场所）（仅限办公）,"113.52336,22.79858"
广州市南沙区丰泽东路106号(自编1号楼)X1301-G017765,"113.53124,22.78897"
广州市南沙区丰泽东路106号（自编1号楼）X1301-D5518（集群注册）（JM）,"113.53124,22.78897"
广州市南沙区丰泽东路106号（自编1号楼）X1301-I7004(集群注册）（JM）,"113.25000000000011,23.116670000000056"
广州市南沙区南沙街广意路23号2栋第六层（仅限办公用途）,"113.54648,22.770582"
